expTime,trial,eyeX,eyeY,headX,headY
14.80440688,1,0.235252290797,0.477975395203,-9339.9783025,7006.98578
14.8347487738,1,0.242379303624,0.474688126846,-10321.46113,6654.65081
14.8691713402,1,0.241238808304,0.474042224764,-10878.0603925,7294.7211125
14.9022091874,1,0.2378618994,0.474271168901,-11386.106815,8064.322655
14.9350483379,1,0.232028408784,0.474437673727,-11566.07464,8780.64008
14.9706162842,1,0.229543828585,0.475046884017,-11764.8508,9610.6798175
15.0016766063,1,0.218706248375,0.490853961545,-11811.566155,9753.9010475
15.0363052589,1,0.218165377468,0.493041108725,-11519.7585925,9837.8240225
15.0692651054,1,0.232404517851,0.47544119427,-11168.385025,9664.1462975
15.1018140108,1,0.231237087278,0.474635366578,-11072.7055975,9296.8922075
15.1344877175,1,0.227059799692,0.479938912229,-11051.18608,9171.32729
15.1672480462,1,0.224578369815,0.478603710529,-11186.6455075,8972.3000075
15.2004000209,1,0.222831555648,0.470471543937,-11307.2503675,9166.730675
15.2341267381,1,0.221942377265,0.46872526763,-11232.643045,9263.9480225
15.2745196486,1,0.22825207843,0.467117660998,-11476.2446275,8815.0676
15.3066801923,1,0.222380665812,0.459776771903,-11848.3989475,8386.5391025
15.3430421044,1,0.223003641987,0.457807877631,-12306.29512,7872.0290375
15.3734788308,1,0.239093517784,0.464941521356,-12828.137665,7339.8184025
15.4049000092,1,0.238589426886,0.467652222466,-13217.0817775,7156.12397
15.4413345852,1,0.232121382662,0.456812391326,-13528.8060925,6658.1597975
15.4722898115,1,0.233888398268,0.446602520317,-13754.788555,6246.1771925
15.5089969797,1,0.235854986773,0.449020066652,-13844.3525275,6608.306255
15.5415212534,1,0.237509890296,0.455125834076,-14067.37183,6521.41742
15.5741387174,1,0.240950081293,0.454636567993,-14224.744075,6533.49407
15.6126883462,1,0.234636757258,0.456141500867,-14227.50541,6595.15739
15.6448809113,1,0.235430008336,0.457354101368,-14196.1688275,6032.97914
15.6760163605,1,0.230610882023,0.462972690346,-13819.9916875,5760.657815
15.7082204204,1,0.229153031141,0.466076689522,-13627.4600425,5732.088935
15.7453795826,1,0.288865415596,0.466068085929,-13522.225585,5241.04151
15.7757871613,1,0.437205533071,0.491441093497,-13841.266315,5475.15275
15.8088812512,1,0.603219586998,0.501281832415,-14488.21714,5573.6910725
15.8444738293,1,0.675405868286,0.483590568048,-15884.333095,5615.072195
15.8794272115,1,0.683012360121,0.477746198019,-17552.9152075,5585.585315
15.9121559293,1,0.684380111794,0.478023980198,-18933.863935,4832.20913
15.9526145246,1,0.68428008907,0.483554002778,-20058.14839,4133.3877275
15.9795145313,1,0.687305382661,0.487790449866,-20264.75626,3470.568935
16.0110592794,1,0.727021413288,0.469163924343,-19817.566645,2601.3333875
16.0510810703,1,0.767101699896,0.447949488695,-19320.0165175,2406.8014925
16.0807135676,1,0.762113637565,0.443158489437,-18920.2942975,2371.3011275
16.1100237984,1,0.763512931837,0.441333895131,-18360.178645,2480.21357
16.1500394314,1,0.76658095167,0.445646446059,-17824.47043,2743.71044
16.1799465736,1,0.755623462329,0.443999680426,-16986.4528,2471.801495
16.2121654126,1,0.751857724933,0.443548434632,-16008.7607725,2281.0501625
16.2471795533,1,0.760098140311,0.450033139713,-15021.343075,2081.800265
16.2842032405,1,0.764558208675,0.449839685397,-14158.359085,2376.9605975
16.3188138298,1,0.763944525951,0.449349723435,-13462.8089575,2482.628225
16.3473247579,1,0.764775344619,0.437600188871,-12678.299365,2669.68481
16.3845459102,1,0.765092660802,0.436892037264,-12068.61952,2957.88011
16.4165348522,1,0.767932400426,0.435095531158,-11638.1725825,3294.415535
16.4488604291,1,0.775897044493,0.400962990597,-11212.78297,3856.84259
16.4790290791,1,0.76644324322,0.395575053822,-11006.228245,4131.0810275
16.5173250001,1,0.740932487014,0.412604727202,-10612.53076,4547.613335
16.5525013004,1,0.745694001814,0.430299913796,-10278.23548,4952.0374925
16.5845292427,1,0.758985682857,0.428904233899,-9971.1788575,5472.8279375
16.6138620527,1,0.752083484883,0.420055565153,-9716.0375875,6092.3719625
16.6520270145,1,0.745854943889,0.42223410874,-9616.0273825,6322.64297
16.6800810223,1,0.732811980767,0.414653141446,-9750.5584375,6529.5123575
16.7184089647,1,0.734377336387,0.42090890239,-10066.3085875,6411.0499025
16.7519784488,1,0.743479325452,0.429734543873,-10503.738985,5959.6904525
16.7856357864,1,0.748060563075,0.435256342431,-10741.32958,5643.2823125
16.8217727279,1,0.75333558036,0.434255289095,-10809.906295,5641.81916
16.8528950401,1,0.750481546149,0.430608630952,-10872.65524,5445.82679
16.8860786256,1,0.753010821541,0.428330639954,-10529.6784925,5719.4449475
16.918673921,1,0.753875899961,0.431216955577,-10550.356465,5960.67278
16.9527413786,1,0.751617867292,0.438248747946,-10552.6390225,5904.56903
16.9838825752,1,0.75874444695,0.427628308424,-10368.250735,5997.711425
17.0178322105,1,0.772585741045,0.413614700439,-10357.65868,5873.0893025
17.0530019422,1,0.773535956916,0.415752503483,-9911.90389,5791.8452
17.0851070643,1,0.768268224751,0.427545182534,-9503.162725,5674.8599825
17.1205974203,1,0.778222139641,0.418474022346,-9095.1522925,5669.40101
17.1509208403,1,0.77735469848,0.420709248426,-8647.2626125,5850.4970525
17.1842928593,1,0.762588076058,0.435977778998,-8496.4007425,5663.5209275
17.2175240663,1,0.638819446286,0.459283204023,-8225.06026,5862.7688225
17.2514149958,1,0.444924963949,0.490101969571,-7907.4687775,6166.3948925
17.2869176677,1,0.282462701175,0.48994305615,-7028.672755,6338.32583
17.3215565836,1,0.181299994455,0.475160755099,-4924.692535,6748.8607175
17.3552890483,1,0.167964051388,0.469833423045,-2123.85613,6871.57043
17.3840803687,1,0.167057664371,0.47397187774,542.7125825,7076.5019375
17.4193453435,1,0.166326080846,0.472618962761,2529.985955,7311.311915
17.4525597188,1,0.168194694337,0.471247195791,3290.4540725,7539.577295
17.4889733578,1,0.17213464454,0.470223874333,3256.56419,7715.92316
17.5216782648,1,0.172736986105,0.468601527721,3256.56419,7715.92316
17.5548519976,1,0.169714645942,0.47089432196,3256.56419,7715.92316
17.587427177,1,0.16781413544,0.473713833215,3256.56419,7715.92316
17.6205380987,1,0.167706512565,0.472547223979,3256.56419,7715.92316
17.6535862091,1,0.168741708373,0.470372159787,3256.56419,7715.92316
17.6859667971,1,0.171042309767,0.468960284892,3256.56419,7715.92316
17.7179315178,1,0.171356633144,0.469350925965,3256.56419,7715.92316
17.7581240894,1,0.17200095275,0.468516693765,2565.548645,7779.4941875
17.7893297393,1,0.172844412085,0.465537446686,1700.5791425,7791.20672
17.8266752823,1,0.169282027974,0.465176981449,835.60964,7802.9192525
17.8545437303,1,0.171712816425,0.463505986581,-188.7942775,7647.5590025
17.8866250416,1,0.175042234225,0.463241868932,-506.6311675,7476.04112
17.9202918215,1,0.175335883613,0.460647316325,-830.441335,7325.095775
17.955465248,1,0.176527965456,0.453953404762,-1349.69116,7102.821785
17.9914133454,1,0.175838241835,0.454880125586,-2199.743815,7070.888075
18.0253346541,1,0.179002346488,0.458409559776,-4055.3424175,6996.70085
18.0591151509,1,0.170104143877,0.458813485809,-6105.989785,7011.94451
18.0931161025,1,0.153649224519,0.462751717185,-7961.197495,7098.516815
18.1242453937,1,0.159641412606,0.460902577335,-9743.9557,7379.3756075
18.1641575731,1,0.175666549286,0.456525436199,-10564.88431,7602.13643
18.1968887541,1,0.179970243542,0.459783920476,-11018.929495,7863.828845
18.2241939543,1,0.175183092997,0.458852455024,-11472.97468,8125.52126
18.264179208,1,0.181791169033,0.455821143556,-11562.2935825,7694.10671
18.2981001062,1,0.187101706199,0.45227747548,-11632.29052,7494.998945
18.3262370411,1,0.186441241192,0.452164237015,-11754.12415,7157.2994375
18.3640025568,1,0.206572546939,0.455393620904,-11875.95778,6819.59993
18.3970432777,1,0.192245276298,0.454435332486,-12040.4134075,7093.9543775
18.4270419681,1,0.17491519749,0.45904072188,-12266.1078925,7046.5658
18.4704814249,1,0.190969592785,0.463452277387,-12586.6405975,6893.77847
18.4971987456,1,0.191232447777,0.461347686742,-13056.768805,7180.65815
18.5311122542,1,0.175957599659,0.467964355755,-13454.9611825,7472.8620275
18.5637112444,1,0.181699534042,0.468162997532,-14104.292125,7739.47895
18.5975151414,1,0.181297474198,0.461713149654,-14543.437135,8156.58926
18.6311564683,1,0.162090748578,0.467088244301,-14865.0765925,8078.25938
18.6593730461,1,0.157570902854,0.474707737977,-15079.3562425,7947.6304325
18.6977945895,1,0.182969271322,0.482273648983,-15171.163915,7806.53417
18.7312708832,1,0.333187295737,0.53180269856,-15207.0649375,7255.91957
18.7661158854,1,0.568479647478,0.555147282585,-15234.90592,7422.412325
18.7971991972,1,0.69115822646,0.529388125525,-15346.359085,7499.378975
18.8324415928,1,0.714077882204,0.519002576741,-15939.929245,7403.2090475
18.863834034,1,0.728961932878,0.513939615382,-17146.45426,7212.4758275
18.8978423752,1,0.724175491156,0.514882467942,-18763.104775,5865.891575
18.9378748399,1,0.721781915884,0.513330088784,-19879.6621225,4077.0445775
18.9629644074,1,0.723917597922,0.512548237282,-20315.354125,2639.7627575
18.9830758829,1,0.721344572433,0.51230063094,-20210.49148,1677.7019975
19.0137010427,1,0.720147528833,0.512868594593,-19608.25711,2024.2789475
19.03457241,1,0.721630976081,0.513954608408,-19506.1159075,2813.1186425
19.0640985799,1,0.71755284488,0.513041931685,-19051.655485,2968.754495
19.0829484953,1,0.71894130992,0.516464137273,-18589.1527975,3266.40929
19.1018620429,1,0.724604761907,0.518108815269,-17860.70137,4062.091955
19.1359430479,1,0.721344060505,0.509936730536,-16993.347385,4679.3178725
19.170968273,1,0.721383754563,0.510891476298,-15964.37356,6290.9768075
19.2105081012,1,0.712806412247,0.514794281115,-14858.009275,7706.6634875
19.23179082,1,0.701124939533,0.511501635513,-13820.8382725,8000.6959625
19.2659514679,1,0.710572597679,0.504281955859,-12922.5698275,8473.185185
19.3045335286,1,0.71873453066,0.496313510578,-12600.8509225,8669.68448
19.3340334246,1,0.719432642014,0.492927553951,-11911.1424925,8626.7845625
19.3687392569,1,0.711812249384,0.497187913966,-11309.4903325,8799.36593
19.4045781533,1,0.705357790923,0.50259432316,-10622.387695,9556.1156525
19.4408247064,1,0.716994529065,0.492857586497,-9866.3029825,10339.971125
19.476046986,1,0.725538241693,0.484177446953,-9602.5654075,11442.46028
19.4985243484,1,0.725538241693,0.484177446953,-9510.743335,12138.9736325
19.5157571844,1,0.725538241693,0.484177446953,-9504.37174,12251.31863
19.5337146066,1,0.725538241693,0.484177446953,-9504.37174,12251.31863
19.551241793,1,0.726147947136,0.483339988405,-8791.428685,13382.580515
19.5832085663,1,0.724854976231,0.488571225919,-7754.4700825,14198.00693
19.6029538486,1,0.722798249138,0.493049269485,-6849.0733225,15006.41132
19.6376440808,1,0.723253234392,0.492162909634,-6026.6346025,15012.0473
19.6749153178,1,0.712954556139,0.471160210937,-6011.6013175,13799.741135
19.709409727,1,0.705146601212,0.46331569535,-6405.613285,12887.51783
19.7338674882,1,0.708337286708,0.476737173708,-6668.06341,11982.31655
19.7534867376,1,0.705491285818,0.474064682672,-6808.208665,11994.4649525
19.7834398591,1,0.709811952433,0.477319181461,-6763.1386675,12165.871505
19.8021522469,1,0.719759054752,0.482074754159,-6424.5266275,12878.7731375
19.8243993016,1,0.722448563397,0.481344334429,-6085.9145875,13591.67477
19.8561394621,1,0.724054833824,0.483345112604,-5803.5773875,14289.12824
19.8901617613,1,0.723961781188,0.478194597036,-5187.758215,15269.5400225
19.9249299943,1,0.718217523442,0.475169928047,-4574.62183,15893.9260925
19.962669236,1,0.721269397874,0.472711135075,-3720.2568025,16431.3321575
19.9955638081,1,0.722609820504,0.470120631219,-2809.954075,17155.4816525
20.0305738435,1,0.69215616971,0.494412053292,-2189.85358,17199.0272975
20.0556498635,1,0.66088170252,0.548947318471,-1406.3037475,17028.5756
20.0886696474,1,0.676744715755,0.530051677625,-186.465505,17351.610125
20.1229493492,1,0.701413272754,0.46805247932,1231.75472,17084.4352925
20.1614583355,1,0.699678626706,0.481211864404,2949.6572825,17096.2839725
20.1917283865,1,0.705780406619,0.484804054213,5042.0050475,18045.0698225
20.2297040938,1,0.716056520691,0.463070239906,6914.128595,18364.337195
20.2637489721,1,0.713589149126,0.461407785369,9249.6839675,19285.8583775
20.2892880704,1,0.7116096443,0.463414383621,11328.6065225,19570.0183025
20.3245789087,1,0.711630475805,0.467751606616,12826.2952175,18447.1946375
20.3571926779,1,0.710244846054,0.474034000741,13989.1600625,17318.6095775
20.3765943463,1,0.70981974948,0.474728677604,14451.20141,15892.103525
20.4081920527,1,0.709431393536,0.46983323326,14784.0575,14998.502795
20.4284484454,1,0.70936905654,0.466350359689,15014.083415,14622.559025
20.4604057765,1,0.707574199962,0.468903981968,15188.7032825,14320.536935
20.4965985501,1,0.707952435497,0.47021267701,15439.5756725,14140.916105
20.5324953312,1,0.712079711721,0.468092650507,15745.2851525,14003.4220475
20.5568783758,1,0.713169644373,0.467601296788,16040.0827175,13860.01103
20.5745488373,1,0.712746989298,0.468143259877,16267.817345,13871.4519875
20.5952970455,1,0.710850652974,0.464774826744,16419.29945,13760.491685
20.6235008968,1,0.697243782215,0.439975792692,16574.831015,13766.54945
20.6440553346,1,0.684363139434,0.420410842929,16681.61444,13775.19422
20.6760631609,1,0.682529297622,0.424514377159,16788.397865,13783.83899
20.7104270214,1,0.682832161703,0.42631031391,16895.18129,13792.48376
20.7470221149,1,0.683014880378,0.423049552211,17112.1099775,13201.4462675
20.7832559415,1,0.681781056769,0.422748363199,17358.43568,12520.251005
20.8215621258,1,0.681668787169,0.423915098959,17604.7613825,11839.0557425
20.8432611224,1,0.681701511139,0.421540444064,17861.4511475,11034.031595
20.8620137421,1,0.681581562629,0.419427249827,17901.212225,10820.04494
20.8944674045,1,0.681135910204,0.418483068771,17957.103755,10617.086885
20.9137114291,1,0.67889989041,0.42104004392,18037.7530925,10387.8492125
20.9438197312,1,0.677236756671,0.425111694247,18132.28385,10222.9637675
20.9637004885,1,0.678938363718,0.422747920367,18140.3844575,9812.89157
20.9975257331,1,0.680308911301,0.41800348173,18065.5766375,9513.64823
21.0344669037,1,0.679937606475,0.416995532868,18048.406145,9215.1686525
21.0710463969,1,0.676714118252,0.421325101196,17957.82929,9049.358525
21.0940664805,1,0.67706152001,0.421234194115,17966.1635825,9189.8942
21.1108818071,1,0.68004361481,0.416453190208,18011.878835,9298.7301875
21.143214363,1,0.678705042995,0.411837931987,17966.43986,9372.48557
21.1624620824,1,0.674896973147,0.407394619101,18008.4623675,9358.178
21.1798907414,1,0.668185999718,0.40651344671,18038.0038775,9282.71138
21.1970451661,1,0.664384269893,0.405897024586,18067.5453875,9207.24476
21.2306089028,1,0.665449393759,0.403901117563,18105.84599,9192.3746
21.2684458508,1,0.66494089241,0.401885346362,18105.84599,9192.3746
21.3053652633,1,0.664403644373,0.404606422393,18105.84599,9192.3746
21.32769894,1,0.667459732361,0.406932682078,18105.84599,9192.3746
21.3450434403,1,0.687217213024,0.412083007861,18105.84599,9192.3746
21.3759005498,1,0.780835922421,0.420763906546,18105.84599,9192.3746
21.3950727316,1,0.854396295405,0.417010589155,18552.354665,9057.692165
21.4144505892,1,0.850078582216,0.40856280988,18998.86334,8923.00973
21.445992874,1,0.825865089229,0.438322827411,18928.131485,9021.9597575
21.4814811774,1,0.827724960576,0.437720828957,18722.3329625,8670.71174
21.5188735209,1,0.849643955918,0.41221781857,18362.0331725,9249.47879
21.5545050994,1,0.836092294552,0.435208769623,18001.7333825,9828.24584
21.5771516003,1,0.831156566946,0.448710906664,18266.18846,10250.55698
21.5949390629,1,0.838087866019,0.445717615485,18665.710205,11123.066165
21.6280413634,1,0.840037324649,0.429151966764,18864.4176275,11321.47454
21.6469458794,1,0.839572258364,0.458178148433,19085.77598,11547.7302875
21.6805120792,1,0.848865038805,0.526124580311,19205.8732175,11694.573185
21.7147392331,1,0.887588521108,0.533309086453,19188.7516625,11986.15613
21.7525630441,1,0.882085105479,0.53932331418,19224.997025,12028.0113275
21.788495952,1,0.863716207993,0.547616038998,19238.5914575,12042.0191525
21.8271798242,1,0.839347325374,0.610398796872,19275.058445,12172.287335
21.8574782019,1,0.829274485828,0.699684859327,19596.61607,12195.3281675
21.8833165768,1,0.861739499079,0.706056072896,19867.3833875,12321.575735
21.9147640292,1,0.857271830563,0.70293948464,20289.4863125,12496.10306
21.9522799423,1,0.859377190752,0.708291235715,20836.808825,12554.4042275
21.9876890133,1,0.89270291135,0.721829874764,21236.2594925,12575.1926975
22.0201939921,1,0.89476097733,0.698197702995,21644.516525,12354.359045
22.0556962535,1,0.873758646931,0.661363697533,21993.088685,12098.502455
22.0901964101,1,0.871129309437,0.665728312849,22132.8968225,11805.98477
22.1268005352,1,0.892366693235,0.704665137628,22364.3982875,11544.2688875
22.1501371377,1,0.897161877101,0.700743544083,22180.6015925,11097.8540825
22.1700458111,1,0.877943731564,0.663082834564,21905.1541625,10638.1824575
22.2077645263,1,0.876164862871,0.669196952535,21659.811485,10175.9057375
22.2372303482,1,0.876062989333,0.673098871687,21322.102595,9670.8095825
22.2560363369,1,0.877507569484,0.675594609499,21520.8643325,10102.416575
22.2897700332,1,0.863462410177,0.701632054832,21524.4531275,10095.8525375
22.3235283613,1,0.85182996435,0.723813951847,21617.86811,10201.405505
22.360147676,1,0.870619705475,0.716899383431,21923.562155,10686.218135
22.3957217802,1,0.90785895295,0.735626242029,21971.0567075,10793.9651675
22.420802316,1,0.909439823906,0.727236410482,22185.32162,11347.67705
22.4528750062,1,0.880757638548,0.70782183381,22360.2163925,11741.4340475
22.4719420922,1,0.871124387058,0.723290904009,22323.5049875,11767.949015
22.5061216246,1,0.886470826244,0.728201784212,22289.4566825,11660.632475
22.539014144,1,0.880204166353,0.724439989752,22368.6428675,11528.27015
22.5570179562,1,0.858591067277,0.715767315089,22255.0972475,11056.9342775
22.574848114,1,0.854107371499,0.719620079892,22141.5516275,10585.598405
22.6102190057,1,0.81955960162,0.718304109752,22252.7711075,10601.79962
22.6460402492,1,0.66858372787,0.703337337548,22432.9364375,9982.4675
22.6836887637,1,0.449597285257,0.661531467594,23471.0375,9600.857555
22.7042608543,1,0.331311987812,0.619675494363,24509.1385625,9219.24761
22.7394880603,1,0.264883589413,0.572823490665,25658.7796175,7937.23217
22.7722738419,1,0.218551882597,0.535905789958,27024.3954725,7675.27691
22.792199347,1,0.219421056436,0.536391070553,27068.474885,7957.3715375
22.8281938344,1,0.219864543014,0.534819776143,25875.5178425,8710.1596625
22.860171692,1,0.220952427957,0.533522025377,23130.103235,9865.1021
22.8986314147,1,0.223258896827,0.532647242419,18994.9389125,11653.749275
22.9375082363,1,0.220310510472,0.531230939204,14434.5844625,12777.4500125
22.9569012834,1,0.220591873605,0.531236632758,9980.1027275,13019.0459675
22.9808754397,1,0.22444971854,0.526938315716,6773.56133,13297.16021
23.0079404797,1,0.225381623165,0.523368014459,4096.3355375,13179.2717525
23.031409273,1,0.225814162375,0.52426025765,1755.23333,12984.2523725
23.0603951848,1,0.224650197156,0.523159567117,-88.2830425,13378.2279575
23.0939507109,1,0.223591492071,0.520015839586,-1931.799415,13772.2035425
23.1306344789,1,0.225235054435,0.517867345313,-3758.2335625,14312.60564
23.1673297417,1,0.215874975241,0.516216783978,-5168.2722475,15278.152595
23.2013590199,1,0.195581939839,0.525883932757,-6511.4952025,15891.698525
23.2366560161,1,0.183086935849,0.506630863237,-7892.8497625,16834.8490475
23.2599741448,1,0.160951001459,0.454896700154,-8800.604995,17026.59614
23.2785202677,1,0.149454216372,0.423056700785,-9682.502575,16546.4002625
23.3121710368,1,0.157485726023,0.406773958441,-10150.2811525,16714.9489325
23.3437999436,1,0.161937642929,0.4023722085,-10566.830245,16606.7955725
23.3640899998,1,0.163331148484,0.40830900389,-11214.9631075,16500.9260975
23.3999449068,1,0.153256261229,0.416208746952,-11802.0606025,17138.747345
23.4343485888,1,0.155367134482,0.427529683414,-12528.21388,17116.8377225
23.4696981329,1,0.161423471,0.424308080716,-13369.8848575,17237.2622
23.4930059983,1,0.142711779102,0.405164960051,-14361.102895,17346.484445
23.512028747,1,0.127975793562,0.397544897019,-15136.3525,17347.3990925
23.5470227717,1,0.145305793612,0.395285568226,-15674.2926475,17817.60911
23.5777784802,1,0.160411154406,0.401053834415,-16462.6056175,17713.37309
23.5995612251,1,0.171573769088,0.420419066952,-16994.8299775,17688.6940775
23.632871254,1,0.181257150076,0.425488860576,-17910.9334525,17935.0268
23.6671665559,1,0.169174798889,0.419384864479,-18686.1123175,17583.1840175
23.7028769562,1,0.158866394016,0.416972505604,-19201.5618025,17363.3394425
23.7377490534,1,0.157713494303,0.414769985829,-19669.4007475,16969.563005
23.7697835642,1,0.159306572757,0.415639011971,-19627.78324,16364.063705
23.7995400417,1,0.160276044972,0.416146687212,-19714.3444975,15895.971275
23.8334482134,1,0.16094489771,0.41354935109,-19707.8424925,15675.0900125
23.8523868034,1,0.161182038198,0.412559495078,-19635.02086,15468.9220175
23.8833605036,1,0.169787890928,0.422338427303,-19778.91133,14817.463745
23.9024567373,1,0.168918835227,0.424264936228,-19871.77108,14258.96213
23.9350799487,1,0.162714827365,0.416759566681,-20038.22662,13577.38601
23.9712628696,1,0.179112017072,0.411419455761,-20257.700395,13139.09897
24.0085230223,1,0.1972700005,0.402773477541,-20482.1580325,13029.595115
24.0311477651,1,0.201948268041,0.398257919779,-20716.0027375,13004.011535
24.0494040535,1,0.201956301362,0.398938362756,-21047.4248575,13069.2529175
24.0832970356,1,0.202551594082,0.398026888005,-21480.5801425,12874.3119725
24.1011526463,1,0.211003553582,0.398157966273,-21891.459685,12670.404395
24.1356770242,1,0.219556008354,0.401657667459,-22228.5684325,12296.9731775
24.1677402722,1,0.249543214598,0.402482536926,-22458.65638,11933.289095
24.1862375419,1,0.278624073203,0.407557644533,-22522.880875,11675.078195
24.2212467563,1,0.275627998849,0.412788755523,-22484.1732475,11410.1698325
24.2584276766,1,0.27805232914,0.40574165382,-22742.8729825,11059.829735
24.2948433683,1,0.280062037678,0.399713571779,-22872.7120225,10659.388685
24.3156478191,1,0.277054267753,0.403165573634,-23002.5510625,10258.947635
24.3331265628,1,0.276745103029,0.405914484818,-23161.47934,9931.3889
24.350535927,1,0.27586868345,0.405873870799,-23167.3104625,10022.9488025
24.3691079133,1,0.26744054826,0.397111744075,-23320.2010675,9855.594365
24.3880990511,1,0.272697018024,0.395446442761,-23473.0916725,9688.2399275
24.4180016774,1,0.27740537114,0.407510261511,-23390.6989,9459.25772
24.436503463,1,0.275308831852,0.404996304326,-23457.55765,9054.65921
24.4545446335,1,0.280973032041,0.396897160347,-23442.0652075,8981.5784
24.4928060699,1,0.282878976847,0.395963164427,-23426.572765,8908.49759
24.5146306889,1,0.282432970011,0.396570350342,-23646.3637,8897.04455
24.5352023689,1,0.275818868983,0.395479465375,-23646.3637,8897.04455
24.5516695657,1,0.271799255013,0.399237717179,-23609.6502925,8431.2541625
24.5843695464,1,0.265457617459,0.391771127062,-23387.02492,8297.7277775
24.6187276594,1,0.257104066143,0.377633968953,-23154.755665,8313.460295
24.6517979386,1,0.262597952048,0.3791349796,-22977.4093375,8138.710355
24.6870863136,1,0.263518948683,0.37852684476,-22808.81038,8381.22629
24.7263026439,1,0.267916522534,0.373771651632,-22826.1233875,8291.4782225
24.7601779732,1,0.284758852739,0.402178501137,-22912.295395,7955.1258575
24.7826298826,1,0.286162360567,0.423140522553,-22992.12733,7746.6169625
24.8021588153,1,0.281548044563,0.413424219423,-23099.9253025,7586.63258
24.8334420555,1,0.274002078289,0.40011705498,-23139.59449,7366.9207775
24.8545769833,1,0.26583762505,0.38769599734,-23250.8129575,7262.282435
24.886434966,1,0.266533373662,0.386969120266,-23220.0654475,7182.39083
24.9202815582,1,0.274223860957,0.419454072793,-23211.14575,7086.116975
24.9383383288,1,0.280606728351,0.452854801866,-23256.310135,7110.1502375
24.9611802422,1,0.273459199051,0.423504024352,-23170.7101225,7116.455435
24.9958536426,1,0.265983721232,0.393355579908,-23173.7651725,7182.8790125
25.0299276686,1,0.264790694293,0.387847129571,-23167.77916,7519.40438
25.0658326604,1,0.263109682477,0.383456576953,-23175.83785,7795.35005
25.0854235832,1,0.263664611696,0.383189865573,-23128.96288,7998.175355
25.1037886622,1,0.267424914787,0.382955038097,-22905.455395,8096.4561875
25.126110844,1,0.270106980796,0.382935806537,-22669.16116,7941.01748
25.1621053314,1,0.269030712666,0.383365796395,-22397.0470375,7785.07385
25.1937839124,1,0.269484319654,0.385180838183,-22227.177055,7765.6915175
25.2277257476,1,0.275024475913,0.387802087232,-22273.295305,7655.7242975
25.2634024844,1,0.274157743575,0.387743570148,-22235.1760975,7638.419345
25.297348425,1,0.264991448562,0.384619580271,-22050.233095,7803.6246275
25.3321856271,1,0.261376257178,0.383830896504,-21817.9796125,7905.3889775
25.35403652,1,0.267471263899,0.389639839974,-21551.0984725,8180.0565575
25.3964332295,1,0.270317107273,0.390956569254,-21368.45479,8362.06187
25.4275284467,1,0.268631645627,0.385471905321,-21368.45479,8362.06187
25.4602998596,1,0.276179383957,0.387138345347,-21368.45479,8362.06187
